time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-29T16:09:46.126Z,-35.4534,-73.2386,10,5.2,mb,,156,1.292,0.59,us,us70005s4q,2019-10-08T16:53:08.966Z,"75km W of Constitucion, Chile",earthquake,7.2,1.9,0.173,17,reviewed,us,us
2019-09-29T15:57:53.236Z,-35.4756,-73.1631,11,6.7,mww,,98,1.269,0.65,us,us70005nie,2019-10-10T16:05:50.496Z,"69km WSW of Constitucion, Chile",earthquake,3,1.8,0.04,61,reviewed,us,us
2019-09-29T14:10:14.289Z,3.886,64.2567,10,4.9,mb,,130,9.358,0.91,us,us70005nhp,2019-10-08T17:22:40.040Z,"Carlsberg Ridge",earthquake,11.8,1.9,0.075,56,reviewed,us,us
2019-09-29T13:44:52.739Z,3.9369,64.2142,10,5.3,mb,,51,9.416,0.93,us,us70005nhk,2019-10-08T17:21:29.040Z,"Carlsberg Ridge",earthquake,9.1,1.9,0.053,120,reviewed,us,us
2019-09-29T13:11:17.309Z,5.6107,126.6665,70.38,4.5,mb,,93,1.808,0.59,us,us70005s4k,2019-10-08T17:18:29.040Z,"99km SSE of Pondaguitan, Philippines",earthquake,10,8.6,0.121,20,reviewed,us,us
2019-09-29T12:32:54.458Z,-24.2533,-67.0521,188.33,4.5,mb,,70,1.657,0.97,us,us70005nh8,2019-10-16T06:24:21.040Z,"74km W of San Antonio de los Cobres, Argentina",earthquake,7.3,10.6,0.18,9,reviewed,us,us
2019-09-29T09:50:00.115Z,-24.2556,-67.2477,194.66,4.2,mb,,54,1.553,0.95,us,us70005nfq,2019-10-16T05:54:07.040Z,"94km W of San Antonio de los Cobres, Argentina",earthquake,9,11.7,0.306,3,reviewed,us,us
2019-09-29T07:40:18.443Z,5.6455,126.5314,80.18,5.1,mb,,55,1.702,0.86,us,us70005nf1,2019-09-29T15:17:29.040Z,"88km SSE of Pondaguitan, Philippines",earthquake,7.6,6.2,0.043,179,reviewed,us,us
2019-09-29T05:21:23.924Z,-22.8034,-63.7468,523.54,4.4,mb,,34,4.09,0.48,us,us70005ndj,2019-09-29T05:41:03.040Z,"23km SSE of General Enrique Mosconi, Argentina",earthquake,12.3,10.7,0.067,65,reviewed,us,us
2019-09-29T04:19:23.187Z,5.7502,126.6689,94.72,4.6,mb,,188,1.7,0.65,us,us70005s46,2019-10-11T05:36:06.040Z,"86km SE of Pondaguitan, Philippines",earthquake,12.8,10.9,0.206,7,reviewed,us,us
2019-09-29T03:43:15.965Z,-8.0668,156.126,10,4.2,mb,,138,4.015,0.91,us,us70005s44,2019-10-11T04:43:41.040Z,"79km W of Gizo, Solomon Islands",earthquake,11.2,1.9,0.216,6,reviewed,us,us
2019-09-29T03:12:09.813Z,5.7282,126.6129,79.37,4.5,mb,,162,1.682,0.73,us,us70005s43,2019-10-11T04:33:06.040Z,"84km SE of Pondaguitan, Philippines",earthquake,10.7,9.9,0.164,11,reviewed,us,us
2019-09-29T03:08:56.202Z,5.4877,126.6264,90.04,4.4,mb,,193,1.885,0.86,us,us70005s42,2019-10-11T04:23:57.040Z,"108km SSE of Pondaguitan, Philippines",earthquake,9.1,13.7,0.179,9,reviewed,us,us
2019-09-29T02:40:40.315Z,5.6222,126.4261,79.06,4.4,mb,,132,4.908,0.6,us,us70005s41,2019-10-11T03:40:40.040Z,"86km SSE of Pondaguitan, Philippines",earthquake,14,8.8,0.178,9,reviewed,us,us
2019-09-29T02:14:57.894Z,-21.1519,-69.0564,110.29,4.3,mb,,42,0.416,0.82,us,us70005nbf,2019-09-29T02:55:35.040Z,"146km N of Calama, Chile",earthquake,5.6,6,0.188,8,reviewed,us,us
2019-09-29T02:02:52.085Z,5.6882,126.5476,76.08,6.2,mww,,25,1.676,1.05,us,us70005nbb,2019-10-03T14:39:10.760Z,"84km SSE of Pondaguitan, Philippines",earthquake,7.4,5.4,0.071,19,reviewed,us,us
2019-09-29T01:14:13.098Z,-23.0729,-66.4915,229.35,4.4,mb,,41,1.559,1.1,us,us70005nam,2019-09-29T01:30:42.040Z,"83km WNW of El Aguilar, Argentina",earthquake,9.1,8.5,0.13,17,reviewed,us,us
2019-09-28T20:01:29.874Z,-6.4435,146.952,102.78,4.9,mb,,104,2.949,0.79,us,us70005n7n,2019-09-28T20:35:10.238Z,"31km N of Lae, Papua New Guinea",earthquake,6.3,7.6,0.125,20,reviewed,us,us
2019-09-28T18:19:15.017Z,-35.294,78.677,10,5,mb,,59,2.651,0.74,us,us70005n6i,2019-10-01T18:49:52.040Z,"300km NNE of Amsterdam Island, France",earthquake,10.2,1,0.09,39,reviewed,us,us
2019-09-28T08:00:26.452Z,-24.0376,-67.9219,151.47,4,mb,,91,1.106,0.98,us,us70005n26,2019-10-16T05:30:17.040Z,"127km SSE of San Pedro de Atacama, Chile",earthquake,9.9,8.1,0.298,3,reviewed,us,us
2019-09-28T07:23:29.818Z,-19.1625,-69.2892,110.89,4.2,mwr,,104,0.511,0.68,us,us70005n1y,2019-10-16T05:26:56.040Z,"110km SSE of Putre, Chile",earthquake,6.7,6.3,,,reviewed,us,guc
2019-09-28T04:07:58.465Z,-22.6805,-177.1677,224.86,5.2,mww,,115,6.573,1.24,us,us70005n0r,2019-09-28T04:27:37.040Z,"261km SW of Vaini, Tonga",earthquake,9.7,5.7,0.08,15,reviewed,us,us
2019-09-28T01:53:02.399Z,-28.6595,-67.6522,144.04,4.3,mb,,72,2.239,0.74,us,us70005n09,2019-09-28T02:30:32.040Z,"55km ENE of Vinchina, Argentina",earthquake,5.4,13.3,0.202,7,reviewed,us,us
2019-09-28T00:14:47.901Z,2.0156,128.2998,135.3,4.2,mb,,131,1.548,0.54,us,us70005s2z,2019-10-11T22:42:45.040Z,"45km NE of Tobelo, Indonesia",earthquake,13.5,8.6,0.128,17,reviewed,us,us
2019-09-27T22:40:05.960Z,-21.2608,-10.9826,10,4.7,mb,,86,28.75,0.62,us,us70005s2u,2019-10-11T23:19:49.040Z,"Southern Mid-Atlantic Ridge",earthquake,6.1,1.9,0.104,28,reviewed,us,us
2019-09-27T22:27:50.302Z,-23.5195,-179.7273,563.87,4.5,mb,,120,6.109,0.64,us,us70005mxj,2019-09-27T22:45:51.040Z,"South of the Fiji Islands",earthquake,7.7,9.9,0.099,30,reviewed,us,us
2019-09-27T15:15:44.720Z,-18.7871,-172.6123,10,4.7,mb,,111,2.557,1.13,us,us70005mmm,2019-09-27T16:43:53.040Z,"145km E of Neiafu, Tonga",earthquake,8,1.8,0.123,20,reviewed,us,us
2019-09-27T15:11:29.576Z,-35.8969,-102.9008,10,5.8,mww,,40,24.929,1.12,us,us70005mls,2019-09-28T16:54:03.040Z,"Southeast of Easter Island",earthquake,11.9,1.8,0.073,18,reviewed,us,us
2019-09-27T14:02:06.154Z,-30.0406,-177.8961,45.45,5,mb,,92,0.793,1.1,us,us70005mhf,2019-09-27T14:17:14.040Z,"85km S of Raoul Island, New Zealand",earthquake,8.2,9.2,0.109,27,reviewed,us,us
2019-09-27T13:57:41.648Z,-15.2806,-72.1252,82.74,4.6,mb,,115,3.422,0.7,us,us70005mh9,2019-09-28T13:24:36.040Z,"23km E of Orcopampa, Peru",earthquake,8.7,5.9,0.081,45,reviewed,us,us
2019-09-27T13:44:43.419Z,0.7721,-77.912,28.77,4.3,mb,,116,2.398,0.84,us,us70005mh3,2019-09-28T12:29:54.040Z,"17km N of El Angel, Ecuador",earthquake,8.7,8.6,0.083,41,reviewed,us,us
2019-09-27T12:05:02.639Z,-30.1309,-177.8266,35,6,mww,,23,0.887,1.09,us,us70005mea,2019-09-28T12:10:58.934Z,"96km S of Raoul Island, New Zealand",earthquake,8,1.9,0.073,18,reviewed,us,us
2019-09-27T11:21:24.548Z,-23.1829,-69.113,107.2,4.6,mwr,,62,0.635,0.89,us,us70005mde,2019-09-27T11:48:56.040Z,"81km SSW of Calama, Chile",earthquake,5,5.2,,,reviewed,us,guc
2019-09-27T07:33:58.429Z,-54.6985,-26.6696,10,4.2,mb,,104,19.874,0.6,us,us70005s1t,2019-10-14T10:18:05.040Z,"225km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.3,1.9,0.159,11,reviewed,us,us
2019-09-27T07:29:35.790Z,-21.1553,-69.0028,98.76,4.4,mwr,,49,0.466,0.64,us,us70005m9d,2019-10-14T10:07:29.040Z,"145km N of Calama, Chile",earthquake,6.1,6,0.057,30,reviewed,us,us
2019-09-27T04:32:43.648Z,-8.9151,-75.03,35,4.5,mb,,114,3.535,0.54,us,us70005m7b,2019-09-27T05:05:15.040Z,"54km SSW of Campoverde, Peru",earthquake,7.5,2,0.09,36,reviewed,us,us
2019-09-27T04:31:28.846Z,1.4101,126.3617,43.51,4.4,mb,,98,1.188,0.75,us,us70005s1i,2019-10-10T22:52:40.040Z,"131km WNW of Kota Ternate, Indonesia",earthquake,9.4,7.9,0.17,10,reviewed,us,us
2019-09-27T03:25:36.414Z,-7.6741,127.5604,170.79,4.4,mb,,120,3.716,1.35,us,us70005m6r,2019-09-27T03:42:05.040Z,"239km ENE of Dili, East Timor",earthquake,10.4,9.4,0.144,14,reviewed,us,us
2019-09-27T03:19:01.205Z,-55.3567,-27.925,10,5,mb,,109,19.547,0.55,us,us70005m74,2019-09-27T04:16:26.040Z,"156km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15.5,1.9,0.113,25,reviewed,us,us
2019-09-27T03:17:59.830Z,-8.2456,-74.2303,151.14,4.8,mb,,104,4.52,0.76,us,us70005m6j,2019-09-27T04:18:29.850Z,"38km ENE of Pucallpa, Peru",earthquake,9.4,7.8,0.038,217,reviewed,us,us
2019-09-27T03:09:53.173Z,-16.7041,-174.0944,168.25,4.4,mb,,69,4.554,1.05,us,us70005s1h,2019-10-10T04:58:39.040Z,"91km SSW of Hihifo, Tonga",earthquake,10.1,6.2,0.134,16,reviewed,us,us
2019-09-27T02:45:08.198Z,-29.7387,-177.2475,10,4.8,mb,,180,0.771,0.75,us,us70005s1k,2019-10-10T04:27:58.040Z,"82km SE of Raoul Island, New Zealand",earthquake,8.7,1.9,0.154,13,reviewed,us,us
2019-09-27T02:29:39.877Z,-21.913,-179.3607,604.95,4.6,mb,,128,4.808,0.59,us,us70005m5n,2019-09-27T02:46:37.040Z,"155km SSW of Ndoi Island, Fiji",earthquake,13.9,8.9,0.098,31,reviewed,us,us
2019-09-27T02:18:41.245Z,-25.7017,-177.2617,97.11,5.2,mb,,142,3.579,0.87,us,us70005m5h,2019-09-27T02:37:36.040Z,"South of the Fiji Islands",earthquake,7.6,10.1,0.105,30,reviewed,us,us
2019-09-27T00:56:01.905Z,-13.4091,-111.1015,10,4.6,mb,,157,13.749,0.6,us,us70005s1f,2019-10-11T22:18:16.040Z,"Central East Pacific Rise",earthquake,14.6,1.9,0.062,78,reviewed,us,us
2019-09-27T00:53:14.986Z,-13.4871,-111.7455,10,4.5,mb,,163,13.757,0.64,us,us70005s1e,2019-10-11T05:44:11.040Z,"Central East Pacific Rise",earthquake,15.5,1.9,0.088,38,reviewed,us,us
2019-09-26T22:18:11.013Z,-24.0717,-67.0091,240.81,4.1,mb,,118,1.547,0.75,us,us70005m20,2019-09-27T05:41:01.040Z,"72km WNW of San Antonio de los Cobres, Argentina",earthquake,11.3,15.6,0.302,3,reviewed,us,us
2019-09-26T20:31:28.908Z,-29.8648,-71.3217,25.07,5.4,mww,,99,0.09,0.98,us,us70005lzd,2019-10-10T13:32:37.515Z,"8km NW of La Serena, Chile",earthquake,2.8,4.3,0.073,18,reviewed,us,us
2019-09-26T19:53:36.310Z,-33.8057,-179.2034,35,4.2,mb,,288,4.261,0.55,us,us70005s1a,2019-10-10T16:35:16.040Z,"264km S of L'Esperance Rock, New Zealand",earthquake,7.3,2,0.235,5,reviewed,us,us
2019-09-26T19:07:40.838Z,-9.882,159.6311,10,5.1,mb,,71,0.539,1.33,us,us70005lx6,2019-10-10T16:37:50.522Z,"60km SW of Honiara, Solomon Islands",earthquake,6.4,1.9,0.056,102,reviewed,us,us
2019-09-26T19:03:14.298Z,-6.0558,103.6131,35,4.6,mb,,169,1.806,1.09,us,us70005lx7,2019-10-10T13:25:51.040Z,"92km SSW of Biha, Indonesia",earthquake,5.6,2,0.122,20,reviewed,us,us
2019-09-26T19:00:41.255Z,-13.3997,-111.4276,10,5.5,mwb,,96,28.528,1.12,us,us70005lx1,2019-10-10T13:06:00.364Z,"Central East Pacific Rise",earthquake,9,1.8,0.071,19,reviewed,us,us
2019-09-26T16:36:18.134Z,-40.8152,-72.0019,129,6.1,mww,,30,0.443,0.77,us,us70005lt4,2019-10-01T14:00:45.953Z,"30km WSW of Villa La Angostura, Argentina",earthquake,4.9,1.8,0.058,29,reviewed,us,us
2019-09-26T13:07:00.211Z,-28.8,-176.0497,57.86,4.9,mb,,123,1.704,0.71,us,us70005lmz,2019-09-26T15:27:58.040Z,"187km ENE of Raoul Island, New Zealand",earthquake,15.1,8.1,0.082,46,reviewed,us,us
2019-09-26T11:08:36.483Z,-7.2184,150.5153,38.23,5.1,mb,,80,3.968,0.99,us,us70005lkp,2019-09-26T11:35:49.040Z,"153km SE of Kandrian, Papua New Guinea",earthquake,8.2,7.1,0.059,92,reviewed,us,us
2019-09-26T09:47:00.912Z,-14.1076,167.5123,166.92,4.5,mb,,161,1.364,0.8,us,us70005lk8,2019-09-26T11:46:21.040Z,"25km S of Sola, Vanuatu",earthquake,13.3,5.1,0.113,23,reviewed,us,us
2019-09-26T05:28:41.542Z,-3.6627,128.4554,10,4.2,mb,,93,3.858,1.23,us,us70005lhw,2019-09-26T06:03:33.040Z,"15km ESE of Tulehu, Indonesia",earthquake,6.7,1.8,0.158,11,reviewed,us,us
2019-09-26T00:39:59.541Z,-3.6093,128.4829,10.98,5.4,mww,,25,3.821,1.13,us,us70005lg7,2019-09-27T17:01:31.040Z,"10km S of Pelau, Indonesia",earthquake,2.4,3.7,0.071,19,reviewed,us,us
2019-09-25T23:46:44.575Z,-3.45,128.3471,18.16,6.5,mww,,15,3.931,0.87,us,us70005lfd,2019-09-29T00:30:11.712Z,"10km S of Kairatu, Indonesia",earthquake,6.5,3,0.042,54,reviewed,us,us
2019-09-25T23:44:27.225Z,-8.3234,119.8153,185.43,4.6,mb,,46,2.416,1.3,us,us70005lfa,2019-09-26T02:37:28.040Z,"19km NNW of Cempa, Indonesia",earthquake,5.4,6.4,0.073,56,reviewed,us,us
2019-09-25T21:59:47.521Z,-23.2363,-66.6024,242.41,4.1,mb,,96,1.478,0.62,us,us70005lea,2019-09-25T22:28:01.040Z,"93km W of El Aguilar, Argentina",earthquake,11.1,11.2,0.261,4,reviewed,us,us
2019-09-25T20:59:49.465Z,-53.1321,28.8854,10,4.5,mb,,136,21.545,0.91,us,us70005rza,2019-10-09T18:02:05.040Z,"South of Africa",earthquake,20.9,2,0.18,9,reviewed,us,us
2019-09-25T20:43:35.392Z,-5.9139,148.186,85.5,4.3,mb,,79,3.614,0.94,us,us70005rz2,2019-10-09T17:13:33.040Z,"83km NNE of Finschhafen, Papua New Guinea",earthquake,6.1,14.2,0.154,12,reviewed,us,us
2019-09-25T20:28:44.005Z,-40.3492,-16.8926,10,4.8,mb,,87,32.184,1.27,us,us70005rz0,2019-10-09T15:09:09.040Z,"Southern Mid-Atlantic Ridge",earthquake,13,1.5,0.102,30,reviewed,us,us
2019-09-25T20:18:31.000Z,-40.4946,-16.8308,10,5.4,mb,,84,19.076,1.17,us,us70005lby,2019-10-09T13:45:14.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.8,1.8,0.069,72,reviewed,us,us
2019-09-25T20:15:54.022Z,-40.6554,-16.7941,10,5.2,mb,,47,18.965,1.03,us,us70005lbu,2019-10-09T13:44:15.040Z,"Southern Mid-Atlantic Ridge",earthquake,5,1.8,0.074,60,reviewed,us,us
2019-09-25T19:54:28.460Z,-5.8569,148.1424,98.41,5.4,mww,,43,3.656,0.88,us,us70005las,2019-10-09T13:36:49.666Z,"87km NNE of Finschhafen, Papua New Guinea",earthquake,4.9,5.7,0.073,18,reviewed,us,us
2019-09-25T19:43:22.676Z,-27.8802,-66.7487,156.27,5.3,mww,,27,2.359,0.73,us,us70005laf,2019-10-09T13:30:38.040Z,"37km SE of Belen, Argentina",earthquake,7.3,6.4,0.058,29,reviewed,us,us
2019-09-25T19:19:06.644Z,-18.9146,-177.8596,366.62,4.1,mb,,254,4.053,0.73,us,us70005ryv,2019-10-09T14:18:55.040Z,"211km NNE of Ndoi Island, Fiji",earthquake,8.6,14.6,0.126,17,reviewed,us,us
2019-09-25T16:13:29.236Z,-2.8572,127.9265,45.74,4.3,mb,,100,3.647,0.68,us,us70005rys,2019-10-09T04:05:35.040Z,"37km NW of Piru, Indonesia",earthquake,9.5,11.4,0.153,12,reviewed,us,us
2019-09-25T15:57:32.920Z,-4.2445,142.8076,44.92,5.4,mww,,22,2.713,0.91,us,us70005l6a,2019-10-09T04:01:08.253Z,"4km WSW of Ambunti, Papua New Guinea",earthquake,7,4.8,0.061,26,reviewed,us,us
2019-09-25T15:18:32.924Z,-22.8342,-176.888,155.12,4.4,mb,,122,7.502,1.21,us,us70005ryr,2019-10-09T03:30:11.040Z,"251km SW of Vaini, Tonga",earthquake,8.2,10.3,0.12,20,reviewed,us,us
2019-09-25T14:39:28.245Z,-7.1115,125.1051,558.37,4.6,mb,,78,2.754,0.88,us,us70005l5b,2019-10-14T09:38:51.040Z,"168km NNW of Dili, East Timor",earthquake,8.5,8.9,0.102,29,reviewed,us,us
2019-09-25T14:31:29.899Z,0.5204,126.2975,46.52,4.4,mb,,48,1.097,0.85,us,us70005ryq,2019-10-14T09:37:46.040Z,"122km WSW of Kota Ternate, Indonesia",earthquake,5.3,8.6,0.115,22,reviewed,us,us
2019-09-25T13:04:42.226Z,-17.6881,-178.7316,548.09,4.9,mb,,55,3.065,0.99,us,us70005l3i,2019-10-14T09:18:00.040Z,"245km SE of Lambasa, Fiji",earthquake,11.3,8.6,0.084,45,reviewed,us,us
2019-09-25T11:35:59.856Z,-3.0865,127.9211,39.98,4.4,mb,,96,3.872,0.78,us,us70005l31,2019-09-25T11:52:36.040Z,"30km W of Piru, Indonesia",earthquake,8.2,10.1,0.105,26,reviewed,us,us
2019-09-25T10:45:59.995Z,-36.1432,148.6926,5,2.7,ml,,124,0.859,1.29,us,us70005l37,2019-09-26T11:41:13.570Z,"27km NNW of Berridale, Australia",earthquake,5.6,2,0.181,4,reviewed,us,us
2019-09-25T07:28:08.470Z,-58.5813,-25.8601,10,4.8,mb,,194,7.295,0.66,us,us70005l1b,2019-09-25T08:36:02.040Z,"63km NE of Bristol Island, South Sandwich Islands",earthquake,13.4,2,0.086,42,reviewed,us,us
2019-09-25T04:29:11.039Z,-17.6103,-172.8779,10,5.2,mb,,52,3.829,0.93,us,us70005l06,2019-09-25T04:53:20.040Z,"164km NE of Neiafu, Tonga",earthquake,7.5,1.9,0.033,298,reviewed,us,us
2019-09-25T01:02:05.325Z,-20.9862,-178.7451,589.54,4.8,mb,,94,4.419,0.85,us,us70005ky0,2019-10-09T01:52:03.040Z,"37km S of Ndoi Island, Fiji",earthquake,11.5,6.3,0.033,289,reviewed,us,us
2019-09-25T00:17:44.357Z,-25.8392,-177.1338,70.15,4.5,mb,,128,3.465,0.71,us,us70005ryd,2019-10-08T23:50:57.040Z,"South of the Fiji Islands",earthquake,12.4,6.2,0.127,18,reviewed,us,us
2019-09-24T21:29:40.243Z,-33.7801,56.1986,10,4.9,mb,,80,11.894,0.53,us,us60005n7b,2019-09-24T22:31:51.040Z,"Southwest Indian Ridge",earthquake,9.1,1.7,0.11,26,reviewed,us,us
2019-09-24T21:25:10.478Z,-33.7856,56.3123,10,5.1,mb,,86,11.965,0.46,us,us60005n75,2019-09-24T22:16:46.040Z,"Southwest Indian Ridge",earthquake,7.4,1.9,0.094,37,reviewed,us,us
2019-09-24T21:19:47.737Z,-33.8163,56.2497,10,6.1,mww,,27,11.949,0.69,us,us60005n52,2019-09-25T04:53:49.040Z,"Southwest Indian Ridge",earthquake,9.1,1.8,0.073,18,reviewed,us,us
2019-09-24T21:12:01.296Z,-33.8121,56.317,10,5.1,mww,,51,11.986,0.68,us,us60005n4s,2019-09-24T21:27:33.040Z,"Southwest Indian Ridge",earthquake,10.9,1.9,0.075,17,reviewed,us,us
2019-09-24T16:55:20.120Z,4.3944,128.4237,10,4.7,mb,,107,3.75,0.65,us,us60005mxc,2019-10-02T20:02:44.040Z,"298km N of Tobelo, Indonesia",earthquake,9.7,1.9,0.099,31,reviewed,us,us
2019-09-24T16:45:38.469Z,-65.1568,179.3061,10.8,4.1,mb,,172,13.304,0.67,us,us70005pwv,2019-10-02T19:32:31.040Z,"251km N of Scott Island Bank, Antarctica",earthquake,18.2,5.6,0.214,6,reviewed,us,us
2019-09-24T14:34:53.792Z,-18.1614,-178.4589,538.69,4.1,mb,,134,3.346,0.95,us,us70005pwt,2019-10-02T18:40:12.040Z,"276km N of Ndoi Island, Fiji",earthquake,21.6,13.1,0.131,16,reviewed,us,us
2019-09-24T10:27:01.125Z,-7.5504,128.3992,157.12,4.5,mb,,59,2.905,0.94,us,us60005mq5,2019-09-24T10:54:49.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,7.5,9.3,0.124,19,reviewed,us,us
2019-09-24T10:15:56.525Z,5.6201,-79.681,10,4.7,mb,,131,3.526,1.19,us,us60005mq0,2019-09-24T10:42:28.040Z,"214km SSE of Tonosi, Panama",earthquake,7.7,1.9,0.086,41,reviewed,us,us
2019-09-24T08:01:36.720Z,-5.6159,142.8534,56.31,4.3,mb,,151,5.691,0.97,us,us60005mmz,2019-09-28T07:55:24.040Z,"41km WSW of Porgera, Papua New Guinea",earthquake,8.8,10.7,0.16,11,reviewed,us,us
2019-09-24T07:18:38.318Z,-20.8894,-178.3929,536.29,5.3,mb,,38,4.587,0.86,us,us60005mlv,2019-09-24T07:37:26.040Z,"41km SE of Ndoi Island, Fiji",earthquake,6.2,6.9,0.025,545,reviewed,us,us
2019-09-24T03:51:38.217Z,-18.1748,120.3366,10,4.5,mb,,107,3.023,0.5,us,us60005mji,2019-09-24T04:10:33.040Z,"202km W of Broome, Australia",earthquake,4.1,2,0.313,3,reviewed,us,us
2019-09-23T19:53:26.718Z,-15.2603,-178.624,417.18,4.3,mb,,122,1.064,0.93,us,us70005pep,2019-10-02T16:24:13.040Z,"117km SSW of Sigave, Wallis and Futuna",earthquake,16.4,7.8,0.085,39,reviewed,us,us
2019-09-23T16:24:18.349Z,-21.6317,-179.0313,570.59,4.2,mb,,148,4.743,0.59,us,us70005pei,2019-10-01T19:28:49.040Z,"114km SSW of Ndoi Island, Fiji",earthquake,18.1,10,0.116,21,reviewed,us,us
2019-09-23T15:33:37.953Z,-43.3131,91.7148,10,4.2,mb,,153,25.23,0.93,us,us70005peh,2019-10-01T19:16:30.040Z,"Southeast Indian Ridge",earthquake,11.1,2,0.187,8,reviewed,us,us
2019-09-23T14:02:48.034Z,-16.0626,-174.9874,297.67,4.2,mb,,67,3.769,0.43,us,us70005pee,2019-10-01T18:27:19.040Z,"133km W of Hihifo, Tonga",earthquake,13.3,9.8,0.124,18,reviewed,us,us
2019-09-23T13:27:07.311Z,-26.0619,-177.6672,162.13,4.1,mb,,186,3.179,0.86,us,us70005ped,2019-10-01T18:13:50.040Z,"South of the Fiji Islands",earthquake,16.4,3.9,0.165,10,reviewed,us,us
2019-09-23T08:24:39.006Z,-36.0464,-73.84,10,5.3,mww,,71,0.874,0.72,us,us60005m4u,2019-10-13T12:14:04.394Z,"98km NW of Talcahuano, Chile",earthquake,4.8,1.8,0.062,25,reviewed,us,us
2019-09-23T06:10:27.785Z,-5.0053,130.8329,51.38,4.2,mb,,132,2.508,0.42,us,us70005pe4,2019-10-12T12:04:44.040Z,"224km WNW of Tual, Indonesia",earthquake,12.9,9.4,0.152,12,reviewed,us,us
2019-09-23T03:51:02.700Z,-20.6063,-174.2015,10,4.3,mb,,168,4.301,1.08,us,us70005pe0,2019-10-03T02:04:30.040Z,"90km S of Pangai, Tonga",earthquake,10.1,2,0.168,10,reviewed,us,us
2019-09-23T00:40:31.228Z,3.6588,64.2136,10,4.3,mb,,83,9.321,0.69,us,us70005pe1,2019-10-04T05:16:00.040Z,"Carlsberg Ridge",earthquake,7.9,1.9,0.097,30,reviewed,us,us
2019-09-22T23:24:19.289Z,-5.797,154.5195,176.85,4.5,mb,,67,2.837,0.78,us,us70005nyr,2019-10-01T04:14:12.040Z,"121km WNW of Arawa, Papua New Guinea",earthquake,9.6,7.5,0.071,58,reviewed,us,us
2019-09-22T22:32:24.886Z,-6.8755,102.6096,10,5.1,mb,,124,2.522,0.88,us,us60005m1i,2019-09-22T23:22:17.040Z,"232km SW of Biha, Indonesia",earthquake,8.7,1.9,0.076,56,reviewed,us,us
2019-09-22T22:22:35.546Z,2.8459,122.4327,528.05,4.2,mb,,76,2.385,0.39,us,us60005m1e,2019-09-22T23:48:36.040Z,"217km NNE of Kali, Indonesia",earthquake,6.6,13.9,0.147,13,reviewed,us,us
2019-09-22T16:29:55.357Z,-18.1409,-178.2478,561.83,4.7,mb,,70,3.543,0.69,us,us60005lzs,2019-09-30T19:46:02.040Z,"281km N of Ndoi Island, Fiji",earthquake,10.8,8.2,0.027,399,reviewed,us,us
2019-09-22T14:34:20.840Z,3.63,64.134,10,4.4,mb,,110,9.535,1.2,us,us70005nyi,2019-09-30T19:28:16.040Z,"Carlsberg Ridge",earthquake,7.5,1.9,0.309,5,reviewed,us,us
2019-09-22T11:33:51.548Z,-59.9297,-27.5906,80.42,4.7,mb,,102,15.366,0.71,us,us70005nyk,2019-10-12T12:38:12.040Z,"116km SSW of Bristol Island, South Sandwich Islands",earthquake,9,7.4,0.118,22,reviewed,us,us
2019-09-22T11:17:13.552Z,1.8648,93.7817,10,4.5,mb,,70,3.833,0.58,us,us60005lyw,2019-10-12T12:32:54.040Z,"296km WSW of Sinabang, Indonesia",earthquake,9.2,1.9,0.181,9,reviewed,us,us
2019-09-22T09:58:54.208Z,-41.1061,174.8376,31.33,3.7,mwr,,79,0.226,0.72,us,us60005lyl,2019-10-12T12:25:58.984Z,"3km NNW of Porirua, New Zealand",earthquake,3.2,6.9,0.089,12,reviewed,us,us
2019-09-22T08:58:54.599Z,-4.7072,155.0772,492.1,4.5,mb,,110,2.949,0.66,us,us60005lyh,2019-10-18T11:32:16.040Z,"174km NNW of Arawa, Papua New Guinea",earthquake,11.5,9.2,0.085,41,reviewed,us,us
2019-09-22T07:32:33.536Z,-15.5539,-173.1401,10,5.6,mww,,60,4.656,0.67,us,us60005ly5,2019-10-17T13:01:10.571Z,"78km NE of Hihifo, Tonga",earthquake,5.6,1.7,0.073,18,reviewed,us,us
2019-09-22T06:17:51.812Z,-28.2409,-178.4284,266.7,4.1,mb,,151,1.092,0.37,us,us70005ny4,2019-10-17T12:46:55.040Z,"124km NNW of Raoul Island, New Zealand",earthquake,14.8,7.8,0.13,16,reviewed,us,us
2019-09-22T05:28:24.159Z,-14.6866,-73.5712,67.19,4.9,mb,,130,4.163,0.49,us,us60005lxn,2019-10-17T12:21:48.802Z,"39km ENE of Tambo, Peru",earthquake,2.6,7,0.06,88,reviewed,us,us
2019-09-22T04:39:45.062Z,-58.5406,-24.7635,10,4.2,mb,,128,15.924,0.77,us,us70005nyb,2019-10-02T00:42:08.040Z,"115km ENE of Bristol Island, South Sandwich Islands",earthquake,12.3,2,0.2,7,reviewed,us,us
